dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.75,fraction_0p75,always,1,1,5.128812523000306,1659.838405444381,1.0,1.0
0.75,fraction_0p75,always,1,2,8.44270239799971,1008.3264337277772,0.6074846987636863,0.6074846987636863
0.75,fraction_0p75,always,1,4,11.555568596999365,736.7010916460287,0.4438390443488956,0.44383904434889554
0.75,fraction_0p75,always,1,8,11.615943942999365,732.8719940259843,0.44153213446689465,0.44153213446689465
0.75,fraction_0p75,always,2,1,5.115497730999778,1664.1586894685636,1.0,1.0
0.75,fraction_0p75,always,2,2,8.382740148000266,1015.5390540205171,0.610241715797441,0.610241715797441
0.75,fraction_0p75,always,2,4,11.676132386000063,729.0941656508855,0.438115770007316,0.43811577000731594
0.75,fraction_0p75,always,2,8,11.729846422999799,725.7554526296074,0.436109523221834,0.436109523221834
0.75,fraction_0p75,always,3,1,4.96265813700029,1715.4113309819356,1.0,1.0
0.75,fraction_0p75,always,3,2,8.37444867999966,1016.5445303081547,0.5925952055628922,0.5925952055628922
0.75,fraction_0p75,always,3,4,11.637296664000132,731.5272821337352,0.4264442404697154,0.42644424046971546
0.75,fraction_0p75,always,3,8,11.75740007299919,724.0546334346539,0.42208805570859237,0.42208805570859237
0.75,fraction_0p75,bc,1,1,5.132261528000527,1658.7229535273843,1.0,1.0
0.75,fraction_0p75,bc,1,2,8.46898354699988,1005.1973714148628,0.606006789305739,0.606006789305739
0.75,fraction_0p75,bc,1,4,11.635269479000272,731.6547343716062,0.4410952008686525,0.44109520086865256
0.75,fraction_0p75,bc,1,8,11.552662419000626,736.8864155502974,0.4442492424568308,0.4442492424568308
0.75,fraction_0p75,bc,2,1,5.235897084000499,1625.891392329588,1.0,1.0
0.75,fraction_0p75,bc,2,2,8.51846866699998,999.3580222908885,0.6146523851504015,0.6146523851504015
0.75,fraction_0p75,bc,2,4,11.552255587000218,736.9123662377848,0.45323591090665155,0.45323591090665155
0.75,fraction_0p75,bc,2,8,11.758934929000134,723.9601249093623,0.4452696707324758,0.44526967073247586
0.75,fraction_0p75,bc,3,1,5.2442669469992325,1623.2964656521033,1.0,1.0
0.75,fraction_0p75,bc,3,2,8.364987164000013,1017.6943291242553,0.626930662795124,0.626930662795124
0.75,fraction_0p75,bc,3,4,11.664204519000123,729.8397405612149,0.44960348032793074,0.4496034803279307
0.75,fraction_0p75,bc,3,8,11.749799963999976,724.5229728236093,0.4463281896770207,0.4463281896770207
0.75,fraction_0p75,bc_live,1,1,2.7035255429991594,3148.8513293483047,1.0,1.0
0.75,fraction_0p75,bc_live,1,2,2.918640707999657,2916.7687467206397,0.9262961129779038,0.9262961129779037
0.75,fraction_0p75,bc_live,1,4,3.0739661589996103,2769.386375668646,0.8794909908438917,0.8794909908438917
