dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.1,fraction_0p1,never,4,1.409011790333352,805.9461855348369,4.93679328222786,2.6805826664713095,14.850386399909079,0.0,0.0,0.0,,0.0
0.1,fraction_0p1,never,8,1.4323307626667277,793.5255617694569,9.95712092863627,5.600041333006327,50.340060433366794,0.0,0.0,0.0,,0.0
0.1,fraction_0p1,proxy,1,2.071600488333388,1227.132552113386,1.8217800076401727,1.6615910002049834,2.793395233250824,0.0,0.0,0.0,,0.0
0.1,fraction_0p1,proxy,2,1.0332579286662924,1098.8220578772784,1.7973185638790194,1.0622343334034667,1.7143969001457053,0.0,0.0,0.0,,0.0
0.1,fraction_0p1,proxy,4,1.440532089333222,787.9256984584978,5.0470700173394265,2.7143953332900614,14.990724333226046,0.0,0.0,0.0,,0.0
0.1,fraction_0p1,proxy,8,1.4289609329998711,794.6931934575081,10.007578080471356,5.590430999594294,49.86351466653408,0.0,0.0,0.0,,0.0
0.1,fraction_0p1,random,1,0.659911789666694,1732.7447833380545,0.5784365171798133,0.5139033334368529,0.6866640999457254,0.5077826725403818,0.0,0.0,,0.0
0.1,fraction_0p1,random,2,1.011996907000139,1124.0474899863623,1.7597593682735824,1.1084410001179397,1.771385433342705,0.5077826725403818,0.0,0.0,,0.0
0.1,fraction_0p1,random,4,1.4507968246668195,782.4471004599418,5.085055861978328,2.708269333500842,13.569009200061027,0.5077826725403818,0.0,0.0,,0.0
0.1,fraction_0p1,random,8,1.4941658546667895,760.176281009878,10.470056853748337,5.877438000122008,50.70774556691807,0.5077826725403818,0.0,0.0,,0.0
0.25,fraction_0p25,always,1,1.7040171406667166,1665.833597150644,0.5977079507700135,0.49946066640889814,0.6857896000534917,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,always,2,2.5873993993336626,1096.549726107292,1.7982258205875432,1.1038013335564756,1.766441800342968,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,always,4,3.659400168000199,775.8702046620024,5.12505615239835,2.732975666731363,32.65467019985694,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,always,8,3.7722581626664273,752.4923059026788,10.583852931964321,5.885037999481331,50.90414800015424,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc,1,1.699658009999742,1669.3201558461142,0.5960037849863297,0.5085740000746833,0.6949816667353539,1.0,0.0,0.0,,0.0
