dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.25,fraction_0p25,bc,8,4.04824871433334,700.9122823032382,11.36469795970035,4.63226266667031,64.25161839999116,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc_live,1,0.819525338666684,3462.5827586486353,0.011507203265759366,0.011041333285296181,0.012271666673768776,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc_live,2,0.9691014280000824,2927.8592731212716,0.04240528140045139,0.012633666604718504,0.01926480002415094,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc_live,4,0.9847509949998615,2898.1232434592916,0.03560317436134976,0.01197166663284103,0.01944613339522523,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc_live,8,0.9801294280000548,2901.899219957382,0.03545202408488237,0.012450333315427997,0.022766666673608896,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,1,1.7189509336666713,1650.480735486589,0.5982715479971755,0.35858466670409445,0.47237920010350826,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,2,2.867453676666704,989.3818050237711,2.000646661027362,0.8989963332624029,1.2490478666829097,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,4,3.8423405746665744,738.4481913778327,5.375586502876632,2.1714926666997294,44.43627193333356,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,8,3.932480286666608,721.6798107753812,10.980530417106811,4.513520333375709,63.80700220001927,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,random,1,1.7318700086666468,1638.7128588120158,0.6075413925495551,0.3847096666807677,0.48155246677197283,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,2,2.992155447333289,948.4855014343565,2.0709990227940342,0.9419483333203971,1.256382799995966,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,4,4.045801331333375,701.2335910639353,5.668967535659211,2.2786380000070494,54.43060839994956,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,8,4.0423529306666905,701.9853493751552,11.330608629655572,4.657838333362936,64.2542993333791,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,1,3.7011412973333413,1211.8224483468339,1.30148257325835,1.1572200000197579,2.2680235333761325,0.20514628128304546,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,2,2.9048080250000035,976.6821279125502,2.0094694038295846,0.9138236666406859,1.2631423333762841,0.20514628128304546,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,4,3.883160913333351,730.6337642082835,5.410472744331269,2.198423000019526,54.87682153331351,0.20514628128304546,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,8,3.9412989529999627,719.8798886263909,11.026026604629935,4.508795333322269,64.03427566664656,0.20514628128304546,0.0,0.0,,0.0
0.5,fraction_0p5,always,1,3.6187776320000467,1569.2377519799195,0.6347049496033726,0.3751473332916551,0.48042829998090997,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,2,5.819256229666659,975.2444831531869,2.015305799235883,0.9351453332631839,1.2860876000483283,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,4,7.976323118666642,711.483118613534,5.586968024258494,2.2359529999296988,57.60234336663265,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,8,8.045965199333372,705.4145924128916,11.279265435066469,4.602236999971865,64.23176690002492,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,1,3.535250828666676,1605.4794812543907,0.6199528918640815,0.38141866662044777,0.5080416999968899,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,2,5.860038008333352,968.4704329448732,2.0388834159773834,0.9408973334454155,1.3303451667070478,1.0,0.0,0.0,,0.0
