policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
never,3,2,1135,1.1206276390000767,1012.8252779957735,1.95333795946823,0.8976970000276197,1.2560831999849142,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,4,1135,1.4871825969999009,763.1880592804406,5.1352949277541295,2.177804999973887,19.50600789997451,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,8,1135,1.5615275640000164,726.8523631389372,10.86889012246626,4.612611999959881,63.05469039996296,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
risk_proxy,1,1,2837,7.625972220999984,372.0181398232248,2.6844730007062614,2.7417620000278475,5.906724199985546,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,1,2,2837,2.9064543739999635,976.103401236477,1.9933869718012156,0.9207879999166835,1.269134600011057,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,1,4,2837,3.912663397000074,725.0815396425849,5.455391419456912,2.195432000007713,55.83786780000531,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,1,8,2837,3.9392199799999617,720.1933414239099,11.041737862530958,4.516972000033093,63.7931463999621,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,2,1,2837,1.7273370240000077,1642.4125463543514,0.6060427670073675,0.3620470000669229,0.41585140008919547,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,2,2,2837,2.885868931999994,983.0661290753332,2.0143960077536174,0.9089650000078109,1.2383854000518109,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,2,4,2837,3.842238115999976,738.3717287551935,5.305865213959442,2.1999240000241116,50.90333959994938,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,2,8,2837,3.9886934689999407,711.2604721443543,11.077108301727472,4.524935999938862,64.11716099999012,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,3,1,2837,1.7501146470000322,1621.0366588629252,0.6139319520614206,0.367850999964503,0.4814950000536555,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,3,2,2837,2.9221007690000533,970.8768534258403,2.0206252319339213,0.9117179999975633,1.2819070000659842,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
risk_proxy,3,4,2837,3.8945812270000033,728.4480242270724,5.470161599577452,2.199913000026754,57.88925719998584,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
